file,time,id,a,b
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:56.974305,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:56.975513,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:56.976904,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:56.976947,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:56.978549,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:56.978617,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.125826,10011,"1","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.126402,10011,"1","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.126427,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.126502,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.126595,10011,"1","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.126943,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.127675,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.128031,10011,"1","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.128143,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.128204,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.130504,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.130564,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.135341,10011,"1","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.135385,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.135438,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.135473,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.135551,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.145179,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.145182,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.145354,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.145356,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.148569,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.148619,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.150094,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.150099,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.150245,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.150245,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.153849,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.153945,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.155538,10011,"6","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.156033,10011,"1","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.156045,10011,"8","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.156046,10011,"7","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.156173,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.156228,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.157738,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.157760,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.157831,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.157831,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.171195,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.172013,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.178075,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:45:57.178145,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.118811,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.365544,810,"9","PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.365551,811,"9","PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.365556,220,"PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009","65"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.365661,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.365878,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.365964,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.366351,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.366494,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.368173,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.368223,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.369882,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.371497,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.371953,222,"PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009","65"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372011,220,"SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0","33"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372013,222,"SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0","33"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372019,220,"SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0","36"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372019,222,"SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0","36"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372024,220,"SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372025,222,"SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372029,220,"SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372030,222,"SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372034,220,"SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372035,222,"SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372040,220,"SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372040,222,"SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372045,220,"DISPLAY\BBC0104\7&16b8ddb4&0&UID265","35"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372050,222,"DISPLAY\BBC0104\7&16b8ddb4&0&UID265","35"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372056,220,"DISPLAY\SAM79DF\7&16b8ddb4&0&UID256","35"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.372058,222,"DISPLAY\SAM79DF\7&16b8ddb4&0&UID256","35"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.376912,10011,"4","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.376957,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.377042,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.377049,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.377054,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.377329,807,"\Driver\monitor","DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.382340,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.382514,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.383133,220,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260","35"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.383136,222,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260","35"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.383476,10011,"12","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.407458,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.407549,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.407597,10011,"5","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.409009,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.409064,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.409240,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.409299,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.409299,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.409361,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.409363,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.409415,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.409421,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.409492,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.411622,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.411674,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.411697,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.411835,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.411836,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.411995,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.415500,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.415591,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.417380,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.417447,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.417447,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.417501,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.417503,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.417556,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.417562,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.417616,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.418001,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.418053,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.423075,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.423160,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.429918,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.430606,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.435442,10011,"4","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.435471,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.435559,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.435588,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.435591,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.440046,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.440104,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.442961,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.443023,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.443055,10011,"5","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.443165,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.443176,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.443195,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.443196,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.443267,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.443552,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.443555,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.443556,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.443557,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.443558,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.448558,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.448622,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.454339,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.454409,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.610790,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.611558,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.632804,10011,"1","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.633358,10011,"1","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.634262,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.634390,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.634813,10011,"1","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.634845,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.634846,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.634972,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.634975,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.636733,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.638047,10011,"6","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.639965,10011,"1","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.639978,10011,"8","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.639979,10011,"7","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.640057,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.640281,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.640522,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.640548,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.640699,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.650132,10011,"1","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.650152,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.650167,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.650294,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.650298,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.653166,10011,"6","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.654545,10011,"1","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.654557,10011,"8","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.654558,10011,"7","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.655146,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.655246,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.655449,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:00.655515,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:01.535789,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:01.535867,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:01.535868,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:01.535924,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:01.535926,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:01.535980,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:01.535988,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:01.536041,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:02.136035,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:02.136825,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:02.953030,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:02.953105,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.747775,810,"9","PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.747784,811,"9","PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.747791,220,"PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009","65"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.747866,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.786455,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.786485,222,"PCI\VEN_1002&DEV_7550&SUBSYS_E4891DA2&REV_C0\6&8916a45&0&00000009","65"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.786686,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260","1"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.786710,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.786714,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787247,220,"SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0","33"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787250,222,"SWD\DRIVERENUM\AMDCP&7&16b8ddb4&0","33"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787261,220,"SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0","36"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787262,222,"SWD\DRIVERENUM\AMDFDANS&7&16b8ddb4&0","36"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787269,220,"SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787269,222,"SWD\DRIVERENUM\AMDOCL&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787276,220,"SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787277,222,"SWD\DRIVERENUM\AMDOGL&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787283,220,"SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787284,222,"SWD\DRIVERENUM\AMDVLK&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787290,220,"SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787290,222,"SWD\DRIVERENUM\AMDWIN&7&16b8ddb4&0","34"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787296,220,"DISPLAY\BBC0104\7&16b8ddb4&0&UID265","35"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787302,222,"DISPLAY\BBC0104\7&16b8ddb4&0&UID265","35"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787309,220,"DISPLAY\SAM79DF\7&16b8ddb4&0&UID256","35"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.787312,222,"DISPLAY\SAM79DF\7&16b8ddb4&0&UID256","35"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.788852,807,"\Driver\monitor","DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.789413,220,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260","43"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.789417,222,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260","43"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.789685,10011,"12","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.790363,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.790489,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.791433,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.791515,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.792315,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.792405,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.803354,10011,"4","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.803409,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.803510,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.803518,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.803521,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.806246,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.806310,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.889266,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.889378,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.889428,10011,"5","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.890667,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.890737,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.890891,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.890961,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.890963,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.891041,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.891043,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.891112,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.891114,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.891189,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.891208,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.891277,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.891282,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.891350,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.893389,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.893392,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.893400,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.893432,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.893869,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.893978,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.893980,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.893989,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.894201,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.894284,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.916721,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.916803,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.916805,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.916874,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.916875,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.916943,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.916945,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.917013,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.917022,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.917090,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.917093,10011,"9","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.917162,10011,"10","0"
g80sh-dxg-0922-1646-13.etl,2026-09-22 16:46:36.917718,10011,"9","0"
