file,time,id,a,b,c
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:29.107307,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:30.495016,1099,"260",8,24399
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:30.495143,1099,"260",10,24400
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:30.495273,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:30.520687,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:30.532175,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:30.593525,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:30.737888,1099,"260",8,24401
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:30.737952,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:30.738025,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:30.793801,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:30.845318,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:34.065676,1099,"260",10,24402
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:34.313152,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:34.313279,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:09:34.340547,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:00.487178,1099,"256",10,24403
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:00.487192,1099,"257",8,24404
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:00.487196,1099,"258",8,24405
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:00.487199,1099,"259",8,24406
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:00.487204,1099,"260",10,24407
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:00.487210,1099,"261",8,24408
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:00.487213,1099,"262",8,24409
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:00.487216,1099,"263",8,24410
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:00.487219,1099,"264",8,24411
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:00.487225,1099,"265",10,24412
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:00.487230,1099,"266",8,24413
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:00.487232,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:12.420407,1099,"256",10,24414
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:12.420423,1099,"257",8,24415
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:12.420428,1099,"258",8,24416
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:12.420432,1099,"259",8,24417
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:12.420440,1099,"260",10,24418
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:12.420447,1099,"261",8,24419
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:12.420451,1099,"262",8,24420
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:12.420456,1099,"263",8,24421
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:12.420460,1099,"264",8,24422
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:12.420468,1099,"265",10,24423
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:12.420475,1099,"266",8,24424
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:12.420477,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:13.814318,1099,"260",8,24425
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:13.814438,1099,"260",10,24426
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:13.814502,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:13.840088,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:13.853094,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:13.916132,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:14.038192,1099,"260",8,24427
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:14.038278,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:14.038384,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:14.066100,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:14.150845,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:17.332051,1099,"260",10,24428
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:17.578401,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:17.578498,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:17.604779,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:44.794161,1099,"256",10,24429
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:44.794184,1099,"257",8,24430
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:44.794190,1099,"258",8,24431
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:44.794195,1099,"259",8,24432
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:44.794204,1099,"260",10,24433
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:44.794213,1099,"261",8,24434
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:44.794219,1099,"262",8,24435
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:44.794224,1099,"263",8,24436
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:44.794230,1099,"264",8,24437
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:44.794240,1099,"265",10,24438
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:44.794249,1099,"266",8,24439
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:44.794252,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:55.088670,1099,"256",10,24440
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:55.088686,1099,"257",8,24441
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:55.088691,1099,"258",8,24442
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:55.088696,1099,"259",8,24443
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:55.088703,1099,"260",10,24444
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:55.088710,1099,"261",8,24445
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:55.088714,1099,"262",8,24446
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:55.088719,1099,"263",8,24447
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:55.088723,1099,"264",8,24448
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:55.088731,1099,"265",10,24449
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:55.088738,1099,"266",8,24450
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:55.088740,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:56.484337,1099,"260",8,24451
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:56.484452,1099,"260",10,24452
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:56.484558,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:56.511892,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:56.523464,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:56.585374,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:56.690249,1099,"260",8,24453
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:56.690307,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:56.690374,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:56.736590,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:10:56.820254,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:00.031782,1099,"260",10,24454
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:00.262098,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:00.262173,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:00.291404,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:27.493186,1099,"256",10,24455
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:27.493202,1099,"257",8,24456
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:27.493207,1099,"258",8,24457
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:27.493211,1099,"259",8,24458
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:27.493219,1099,"260",10,24459
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:27.493226,1099,"261",8,24460
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:27.493230,1099,"262",8,24461
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:27.493234,1099,"263",8,24462
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:27.493239,1099,"264",8,24463
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:27.493247,1099,"265",10,24464
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:27.493254,1099,"266",8,24465
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:27.493256,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:42.424099,1099,"256",10,24466
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:42.424115,1099,"257",8,24467
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:42.424120,1099,"258",8,24468
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:42.424125,1099,"259",8,24469
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:42.424132,1099,"260",10,24470
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:42.424140,1099,"261",8,24471
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:42.424144,1099,"262",8,24472
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:42.424149,1099,"263",8,24473
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:42.424153,1099,"264",8,24474
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:42.424162,1099,"265",10,24475
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:42.424168,1099,"266",8,24476
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:42.424170,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:43.818352,1099,"260",8,24477
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:43.818466,1099,"260",10,24478
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:43.818518,220,"GPU",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:43.845964,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:43.858863,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:43.922236,1099,"0",0,0
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:44.039567,1099,"260",8,24479
g80sh-exp-A-trcc-on.etl,2026-09-24 03:11:44.039623,1099,"0",0,0
