file,time,id,a,b,c
g80sh-exp-ulps90.etl,2026-09-24 05:29:03.967375,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:29:03.992279,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:04.003611,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:29:04.063214,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:04.192323,1099,"260",8,365
g80sh-exp-ulps90.etl,2026-09-24 05:29:04.192386,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:04.192508,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:29:04.248461,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:29:04.316239,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:07.520072,1099,"260",10,366
g80sh-exp-ulps90.etl,2026-09-24 05:29:07.766921,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:07.767019,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:29:07.794296,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:35.745826,1099,"256",10,367
g80sh-exp-ulps90.etl,2026-09-24 05:29:35.745847,1099,"257",8,368
g80sh-exp-ulps90.etl,2026-09-24 05:29:35.745854,1099,"258",8,369
g80sh-exp-ulps90.etl,2026-09-24 05:29:35.745860,1099,"259",8,370
g80sh-exp-ulps90.etl,2026-09-24 05:29:35.745868,1099,"260",10,371
g80sh-exp-ulps90.etl,2026-09-24 05:29:35.745877,1099,"261",8,372
g80sh-exp-ulps90.etl,2026-09-24 05:29:35.745883,1099,"262",8,373
g80sh-exp-ulps90.etl,2026-09-24 05:29:35.745889,1099,"263",8,374
g80sh-exp-ulps90.etl,2026-09-24 05:29:35.745895,1099,"264",8,375
g80sh-exp-ulps90.etl,2026-09-24 05:29:35.745906,1099,"265",10,376
g80sh-exp-ulps90.etl,2026-09-24 05:29:35.745915,1099,"266",8,377
g80sh-exp-ulps90.etl,2026-09-24 05:29:35.745918,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:46.066157,1099,"256",10,378
g80sh-exp-ulps90.etl,2026-09-24 05:29:46.066173,1099,"257",8,379
g80sh-exp-ulps90.etl,2026-09-24 05:29:46.066178,1099,"258",8,380
g80sh-exp-ulps90.etl,2026-09-24 05:29:46.066183,1099,"259",8,381
g80sh-exp-ulps90.etl,2026-09-24 05:29:46.066191,1099,"260",10,382
g80sh-exp-ulps90.etl,2026-09-24 05:29:46.066198,1099,"261",8,383
g80sh-exp-ulps90.etl,2026-09-24 05:29:46.066202,1099,"262",8,384
g80sh-exp-ulps90.etl,2026-09-24 05:29:46.066207,1099,"263",8,385
g80sh-exp-ulps90.etl,2026-09-24 05:29:46.066212,1099,"264",8,386
g80sh-exp-ulps90.etl,2026-09-24 05:29:46.066220,1099,"265",10,387
g80sh-exp-ulps90.etl,2026-09-24 05:29:46.066228,1099,"266",8,388
g80sh-exp-ulps90.etl,2026-09-24 05:29:46.066230,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:47.475984,1099,"260",8,389
g80sh-exp-ulps90.etl,2026-09-24 05:29:47.476118,1099,"260",10,390
g80sh-exp-ulps90.etl,2026-09-24 05:29:47.476228,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:29:47.501039,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:47.515632,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:29:47.574733,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:47.680910,1099,"260",8,391
g80sh-exp-ulps90.etl,2026-09-24 05:29:47.680967,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:47.681074,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:29:47.725602,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:29:47.810598,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:50.576215,1099,"260",10,392
g80sh-exp-ulps90.etl,2026-09-24 05:29:50.822969,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:29:50.823021,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:29:50.854568,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:30:19.375754,1099,"256",10,393
g80sh-exp-ulps90.etl,2026-09-24 05:30:19.375769,1099,"257",8,394
g80sh-exp-ulps90.etl,2026-09-24 05:30:19.375774,1099,"258",8,395
g80sh-exp-ulps90.etl,2026-09-24 05:30:19.375779,1099,"259",8,396
g80sh-exp-ulps90.etl,2026-09-24 05:30:19.375786,1099,"260",10,397
g80sh-exp-ulps90.etl,2026-09-24 05:30:19.375794,1099,"261",8,398
g80sh-exp-ulps90.etl,2026-09-24 05:30:19.375798,1099,"262",8,399
g80sh-exp-ulps90.etl,2026-09-24 05:30:19.375803,1099,"263",8,400
g80sh-exp-ulps90.etl,2026-09-24 05:30:19.375808,1099,"264",8,401
g80sh-exp-ulps90.etl,2026-09-24 05:30:19.375816,1099,"265",10,402
g80sh-exp-ulps90.etl,2026-09-24 05:30:19.375823,1099,"266",8,403
g80sh-exp-ulps90.etl,2026-09-24 05:30:19.375825,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:30:29.692449,1099,"256",10,404
g80sh-exp-ulps90.etl,2026-09-24 05:30:29.692463,1099,"257",8,405
g80sh-exp-ulps90.etl,2026-09-24 05:30:29.692466,1099,"258",8,406
g80sh-exp-ulps90.etl,2026-09-24 05:30:29.692470,1099,"259",8,407
g80sh-exp-ulps90.etl,2026-09-24 05:30:29.692475,1099,"260",10,408
g80sh-exp-ulps90.etl,2026-09-24 05:30:29.692480,1099,"261",8,409
g80sh-exp-ulps90.etl,2026-09-24 05:30:29.692484,1099,"262",8,410
g80sh-exp-ulps90.etl,2026-09-24 05:30:29.692487,1099,"263",8,411
g80sh-exp-ulps90.etl,2026-09-24 05:30:29.692490,1099,"264",8,412
g80sh-exp-ulps90.etl,2026-09-24 05:30:29.692497,1099,"265",10,413
g80sh-exp-ulps90.etl,2026-09-24 05:30:29.692502,1099,"266",8,414
g80sh-exp-ulps90.etl,2026-09-24 05:30:29.692504,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:30:31.080251,1099,"260",8,415
g80sh-exp-ulps90.etl,2026-09-24 05:30:31.080436,1099,"260",10,416
g80sh-exp-ulps90.etl,2026-09-24 05:30:31.080490,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:30:31.107549,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:30:31.118859,1010,"DISPLAY\SAM7B0C\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:30:31.179136,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:30:31.294279,1099,"260",8,417
g80sh-exp-ulps90.etl,2026-09-24 05:30:31.294345,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:30:31.294402,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:30:31.330233,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-exp-ulps90.etl,2026-09-24 05:30:31.414073,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:30:34.605954,1099,"260",10,418
g80sh-exp-ulps90.etl,2026-09-24 05:30:34.855654,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:30:34.855701,220,"GPU",,
g80sh-exp-ulps90.etl,2026-09-24 05:30:34.883089,1099,"0",0,0
g80sh-exp-ulps90.etl,2026-09-24 05:31:03.029989,1099,"256",10,419
g80sh-exp-ulps90.etl,2026-09-24 05:31:03.030004,1099,"257",8,420
g80sh-exp-ulps90.etl,2026-09-24 05:31:03.030007,1099,"258",8,421
g80sh-exp-ulps90.etl,2026-09-24 05:31:03.030011,1099,"259",8,422
g80sh-exp-ulps90.etl,2026-09-24 05:31:03.030016,1099,"260",10,423
g80sh-exp-ulps90.etl,2026-09-24 05:31:03.030021,1099,"261",8,424
g80sh-exp-ulps90.etl,2026-09-24 05:31:03.030025,1099,"262",8,425
g80sh-exp-ulps90.etl,2026-09-24 05:31:03.030028,1099,"263",8,426
