file,time,id,a,b,c
g80sh-exp-disable.etl,2026-09-24 10:34:08.499546,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:34:08.753343,1099,"260",8,1283
g80sh-exp-disable.etl,2026-09-24 10:34:08.753436,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:34:08.753485,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:34:08.800306,1010,"DISPLAY\Default_Monitor\7&16b8ddb4&0&UID260",,
g80sh-exp-disable.etl,2026-09-24 10:34:08.834988,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:34:12.073518,1099,"260",10,1284
g80sh-exp-disable.etl,2026-09-24 10:34:12.320809,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:34:12.320866,220,"GPU",,
g80sh-exp-disable.etl,2026-09-24 10:34:12.347154,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:34:44.214044,1099,"256",10,1285
g80sh-exp-disable.etl,2026-09-24 10:34:44.214060,1099,"257",8,1286
g80sh-exp-disable.etl,2026-09-24 10:34:44.214066,1099,"258",8,1287
g80sh-exp-disable.etl,2026-09-24 10:34:44.214070,1099,"259",8,1288
g80sh-exp-disable.etl,2026-09-24 10:34:44.214077,1099,"260",10,1289
g80sh-exp-disable.etl,2026-09-24 10:34:44.214085,1099,"261",8,1290
g80sh-exp-disable.etl,2026-09-24 10:34:44.214090,1099,"262",8,1291
g80sh-exp-disable.etl,2026-09-24 10:34:44.214094,1099,"263",8,1292
g80sh-exp-disable.etl,2026-09-24 10:34:44.214099,1099,"264",8,1293
g80sh-exp-disable.etl,2026-09-24 10:34:44.214107,1099,"265",10,1294
g80sh-exp-disable.etl,2026-09-24 10:34:44.214114,1099,"266",8,1295
g80sh-exp-disable.etl,2026-09-24 10:34:44.214116,1099,"0",0,0
g80sh-exp-disable.etl,2026-09-24 10:35:26.214379,1099,"256",10,1296
g80sh-exp-disable.etl,2026-09-24 10:35:26.214393,1099,"257",8,1297
g80sh-exp-disable.etl,2026-09-24 10:35:26.214397,1099,"258",8,1298
g80sh-exp-disable.etl,2026-09-24 10:35:26.214400,1099,"259",8,1299
g80sh-exp-disable.etl,2026-09-24 10:35:26.214406,1099,"260",10,1300
g80sh-exp-disable.etl,2026-09-24 10:35:26.214411,1099,"261",8,1301
g80sh-exp-disable.etl,2026-09-24 10:35:26.214414,1099,"262",8,1302
g80sh-exp-disable.etl,2026-09-24 10:35:26.214417,1099,"263",8,1303
g80sh-exp-disable.etl,2026-09-24 10:35:26.214420,1099,"264",8,1304
g80sh-exp-disable.etl,2026-09-24 10:35:26.214427,1099,"265",10,1305
